,index,content,score,sentiment,preprocessed
1968,4969,"Aplikasi yang bagus. Selama menggunakan aplikasi ini tidak ada masalah. Selalu saya gunakan untuk berbagai keperluan di aset crypto. Tampilan yang user friendly, cocok untuk semua kalangan. Dan yang paling asik sudah banyak cuan yang saya dapat dari aplikasi ini dengan berbagai program-programnya.",5,positive,aplikasi bagus aplikasi aset crypto tampil friendly cocok kalang asyik cuan aplikasi program program
1969,4970,"Aplikasi ini beneran recommended buat pemula, UI simple jadi mudah banget dipelajari. Koin nya banyak pilihan, trading feenya juga paling rendah.",5,positive,aplikasi recommended oi simple mudah banget ajar koin pilih trading feenya rendah
1970,4971,Kereen banget aplikasi tokocripto sangat membantu untuk saya berinvestasi dan sangat meraih ke untungan yang luar biasa salam to the moon sukses slalu dan lebih di tingkatkan performanya mantap...mantap...mantap...tokocripto,5,positive,keren banget aplikasi tokocripto bantu investasi raih untung to the sukses tingkat performa mantap mantap mantap tokocripto
1971,4972,"Aplikasi yang sangat bagus dan keren banget cocok untuk para pemula yang ingin belajar trading dan ingin mencari cuan tambahan dengan fiturnya sangat bagus , mudah dioperasikan dan tidak membosankan. Pengalaman saya menggunakan aplikasi ini saya jadi mengerti open posisi buy dan sell di harga berapa dengan melihat kepada grafik trendnya lagi keatas atau kebawah. Tokocrypto Aplikasi Trading Terbaik.",5,positive,aplikasi bagus keren banget cocok ajar trading cari cuan fiturnya bagus mudah operasi bosan alam aplikasi erti open posisi buy sell harga grafik tren tokocrypto aplikasi trading
1972,4973,"Aplikasi exchange terbaik nomer 1 di Indonesia, 100% trusted soalnya termasuk di Binance Cloud. Setoran dan withdrawal super cepat, lewat crypto wallet satset, lewat bank juga cuepet. Hampir jarang banget maintenance jadi selalu bisa keep up sama market. Pairing super banyak, coin coin hits juga adaa. Rose, Matic, Flow, Vgx, pokoknya di tokocrypto project jelas semua, jarang banget coin micin/meme, jadi keamana users terjamin. Mana sering ada giveaway lagi, Love banget TKO, Exchange no 1 Indo!",5,positive,aplikasi exchange nomer indonesia trusted binance cloud setor withdrawal super cepat crypto wallet satset bank cuepet jarang banget maintenance keep up market pairing super coin coin hit rose matic flow vgx pokok tokocrypto proyek jarang banget coin micin meme keamana users jamin giveaway love banget tko exchange no indonesia
1973,4974,"Awalnya bingung cara menggunakan aplikasi toko crypto,,tapi dengan banyak nya akun sosial media dari tokocrypto bisa mempermudah untuk orang yang baru belajar,karena di beri pejelasan dengan sangat detail",5,positive,bingung aplikasi toko crypto akun sosial media tokocrypto mudah ajar detail
1974,4975,Nih aku baru nemuin aplikasi bagus bagi milenial yg tertarik sama crypto. Disini tuh biasa deposit nya withdrawal bersaing banget jadi bisa banget buat yang masih coba-coba dulu. Udah gitu pilihan coin cryptonya banyak banget bisa banget.,5,positive,nih temu aplikasi bagus milenial tarik crypto deposit withdrawal saing banget banget coba coba pilih coin cryptonya banget banget
1975,4976,"Aplikasi yang mudah digunakan untuk pengguna baru. Pengalaman saya selama menggunakan aplikasi tokocrypto adalah selalu mengadakan event setiap bulannya, dalam satu bulan tidak hanya ada satu event doang bahkan banyak. Kurangnya mungkin dibagian pendistribusian rewardnya yang memakan waktu cukup lama karena dalam sebulan biasanya ada beberapa event yang menyebabkan lambatnya distribusi, dan masukannya semoga mendengarkan keluhan dari para membernya ya min.",5,positive,aplikasi mudah alam aplikasi tokocrypto event event doang distribusi rewardnya makan waktu event lambat distribusi moga dengar keluh membernya min
1976,4977,"Aplikasi tokocrypto ini sangat membantu & berguna bagi user baru karena sangat mudah di pahami.. Proses deposit & withdraw yang cepat dan mudah, dengan biaya fee yang sangat murah.. Semoga bisa menjadi aplikasi exchange terbesar di Asia.. #TKO",5,positive,aplikasi tokocrypto bantu mudah paham proses deposit withdraw cepat mudah biaya fee murah moga aplikasi exchange asia tko
1977,4978,"Aplikasi tokocrypto ini sangat recommended banget, apalagi untuk yang pemula kayak saya. Fitur-fiturnya lengkap dan mudah untuk digunakan, dan proses daftarnya juga gampang banget, Dan yang pastinya keamanannya sangat terjamin. Mantap.👍👍👍",5,positive,aplikasi tokocrypto recommended banget kayak fitur fiturnya lengkap mudah proses daftar gampang banget aman jamin mantap
1978,4979,"Tampilan aplikasinya simple, mudah digunakan bagi pemula dan tampilan UI nya keren. Keamanan data terjamin, dan mudah digunakan untuk jual dan beli mata uang crypto. Sangat recommended sekali 👍",5,positive,tampil aplikasi simple mudah tampil oi keren aman data jamin mudah jual beli uang crypto recommended
1979,4980,"Keren banget aplikasinya, penggunaan mudah untuk pemula seperti saya. Fiturnya juga menarik, koinnya banyak pilihan dan trading fee nya paling rendah. Security data juga lebih baik daripada yang lain, jadi sangat aman. Recommended banget sih 👍",5,positive,keren banget aplikasi mudah fiturnya tarik koin pilih trading fee rendah security data aman recommended banget sih
1980,4981,"Menurut saya tokocrypto merupakan exchange terbaik saat ini dengan adanya banyak fitur yang lebih baik memudahkan para pengguna melalukan transaksi,serta dengan cepatnya proses transaksi maupaun deposit dan lebih menyenangkannya lagi proses withdrawnya hal ini menjadi nilai plus bagi tokocrypto sendiri #Salamtothemoon",5,positive,tokocrypto exchange fitur mudah transaksi cepat proses transaksi maupaun deposit senang proses withdrawnya nilai plus tokocrypto salamtothemoon
1981,4982,"Cocok banget buat pemula yang ingin investasi crypto , Menu menu didalamnya sangat simple dan mudah dipahami bagi pemula , untuk deposit juga cepet , untuk penarikan juga fee sangat kecil mantap",5,positive,cocok banget investasi crypto menu menu simple mudah paham deposit cepat tari fee mantap
1982,4983,"Rekomended bgt sih aplikasi ini, karena tampilan IU nya simple bgt , ga ribet sama sekali , jd enak diliatnya. Keamanan datanya jg oke bgt. Fee nya jg paling rendah dibanding aplikasi lain yg pernah aku coba. Suka bgt pokoknya",5,positive,rekomended banget sih aplikasi tampil simple banget ribet aman data oke banget fee rendah banding aplikasi coba suka banget pokok
1983,4984,Makin ke sini makin bagus sih updateannya mulai dari tampilan antarmukanya yang sangat modern dan fitur-fitur yang simple nyaman di gunakan dan mudah di pahami untuk para pemula intinya tokocrypto exchange perdagangan crypto TERBAIK di INDONESIA Thankyou TOKOCRYPTO🥰,5,positive,bagus sih tampil antarmuka modern fitur fitur simple nyaman mudah paham inti tokocrypto exchange dagang crypto indonesia thankyou tokocrypto
1984,4985,"Semenjak menggunakan Tokocrypto, asli ini mengubah hidup saya, selain cara trading dan akses yang mudah. Tokocrypto juga sangat memberikan pengalaman yang sangat berkesan berserta hadiah event yang luar biasa Yang jelas setelah menggunakan Tokocrypto, penghasilan saya meningkat pesat.",5,positive,semenjak tokocrypto asli ubah hidup trading akses mudah tokocrypto alam kesan hadiah event tokocrypto hasil tingkat pesat
1985,4986,"Sangat bermanfaat, exchange terbaik di Indonesia, mudah digunakan untuk para pemula terus biaya fee nya itu loh yang paling murah diantara yang lainnya. Selama saya menggunakan aplikasi nya tidak pernah ada kendala malah sangat terbantu. Terimakasih untuk tokocrypto sukses selalu dan tetap menjadi yang terbaik serta terbesar di Indonesia ❤️❤️❤️",5,positive,manfaat exchange indonesia mudah biaya fee murah aplikasi kendala bantu terima kasih tokocrypto sukses indonesia
1986,4987,Platform crypto yg user friendly gampang menggunakannya. Fiturnya pun lengkap.. Untuk aktivasi sangat mudah.. Dan keamanan datanya sangat terjaga dengan fitur autentifikasi kyc dan validasi data diri yg lengkap. Serta pengembangan aplikasi yg terus berjalan.. Semoga bisa menjadi binancenya indonesia.. Sukses buat tko.,5,positive,platform crypto friendly gampang fiturnya lengkap aktivasi mudah aman data jaga fitur autentifikasi kyc validasi data lengkap kembang aplikasi jalan moga binancenya indonesia sukses tko
1987,4988,"Sangat mudah digunakan dan dan bagus sekali biaya fee yang murah dibandingkan aplikasi lain, model tampilan yang sangat bagus dan simpel memudahkan orang² dalam menjalankannya serta memiliki banyak event keren sehingga membuat pengguna sangat antusias dalam segala event tokocrypto terimakasih tokocrypto aplikasi bermanfaat bagi saya, kamu dan orang banyak 😁....",5,positive,mudah bagus biaya fee murah banding aplikasi model tampil bagus simpel mudah jalan milik event keren antusias event tokocrypto terima kasih tokocrypto aplikasi manfaat
1988,4989,"Aplikasi yang sangat rekomended buat semua kalangan terutama kalangan pemula , fitur yang cukup mudah dimengerti sehingga mempermudah orang yang baru / awam mendalami crypto Dan tak lupa , event yang tak ada habisnya untuk pengguna baru atau pengguna lama . Proses verikasi sangat mudah dan sangat cocok digunakan untuk orang awam di indonesia Terimakasih tokocrypto .",5,positive,aplikasi rekomended kalang utama kalang fitur mudah erti mudah awam crypto lupa event habis proses verikasi mudah cocok awam indonesia terima kasih tokocrypto
1989,4990,"Tokocyrpto adalah Exchange terbaik No #1 di Indonesia, dan sudah mendapat dukungan dari Binance. Tokocrypto sangat cocok untuk pemula & pro karena tampilan yg sangat user friendly alias mudah digunakan dengan menu serta fitur yang terbaik.",5,positive,tokocyrpto exchange no indonesia dukung binance tokocrypto cocok pro tampil friendly alias mudah menu fitur
1990,4991,"First impression Tokocryto mantap banget sih. Setelah install, mempelajari, dan praktek langsung, bisa disimpulkan biaya penarikan dan transaksinya memang murah; proses deposit dan withdraw yg cepat; fitur trading lengkap; serta fitur keamanannya kuat. Hal tersebut menjadikan Tokocrypto sebagai pilihan yg tepat, dan menjadi exchange crypto terbaik di Indonesia. Salam to the moon!!!",5,positive,first impression tokocryto mantap banget sih install ajar praktik simpul biaya tari transaksi murah proses deposit withdraw cepat fitur trading lengkap fitur aman kuat tokocrypto pilih exchange crypto indonesia to the
1991,4992,"Dari awal belajar crypto hingga sekarang, menurut saya Tokocrypto merupakan aplikasi yang sangat user-friendly. Deposit dan penarikan yang cepat, jenis crypto yang bervariasi serta adanya convert saldo kecil menjadi TKO sangat memudahkan saya untuk terus berinvestasi di dunia crypto ☺️, terima kasih tokocrypto sukses selalu dan semoga kedepannya selalu menjaid yang terbaik ✨",5,positive,ajar crypto tokocrypto aplikasi friendly deposit tari cepat jenis crypto variasi convert saldo tko mudah investasi dunia crypto terima kasih tokocrypto sukses moga menjaid
1992,4993,"Exchange Market Indonesia yg jadi favorit nih, harga admin nya MURAH BANGET! dan view of Candlestick juga lebih mudah dipahami, serta indikator yg sudah auto tersedia, sehingga buat saya yg awam bisa lebih mudah menganalisa dengan adanya indikator bawaan tsb. Juga ada TKO reward nyaaa, pas deposit juga ada Cashback!",5,positive,exchange market indonesia favorit nih harga admin murah banget view of candlestick mudah paham indikator auto sedia awam mudah menganalisa indikator bawa tko reward pas deposit cashback
1993,4994,"Kemudahan dalam bertransaksi,aman,mudah digunakan, informasi dan tutorial yang semakin memudahkan pemula dalam belajar cyrpto,VALID NO DEBAT NO KECOT APLIKASI PALING MUDAH DIGUNAKAN DALAM TRANSAKSI CYRPTO :))))))))",5,positive,mudah transaksi aman mudah informasi tutorial mudah ajar cyrpto valid no debat no kecot aplikasi mudah transaksi cyrpto
1994,4995,Aplikasi yang sangat bagus.Keamanan transaksi yang lebih terjamin.proses penarikan sangat mudah.jenis crypto yang lebih lengkap.Semoga aplikasinya terus berkembang dan maju. Terima kasih.,5,positive,aplikasi bagus aman transaksi jamin proses tari mudah jenis crypto lengkap moga aplikasi kembang maju terima kasih
1995,4996,"sy lebih suka trading disini, fitur2nya lebih gampang, lebih terlihat jelas pergerakan candlenya, warna background jg nyaman, dan yg lebih penting biayanya muraaah bangeeett, kalo penarikan juga 5 menit dah sampe ke rekening sy, pokoknya OK deh Tokocrypto, tingkatkan terus perkembangannya y....👍👍👍",5,positive,suka trading fiturnya gampang gera candlenya warna background nyaman biaya muraaah bangeeett tari menit rekening pokok oke deh tokocrypto tingkat kembang iya
1996,4997,Aplikasi nya mudah banget dipelajari buat pemula karna UI nya yang simple. Trading fee paling rendah dan banyak pilihan koinnya. Recommended banget sih,5,positive,aplikasi mudah banget ajar oi simple trading fee rendah pilih koin recommended banget sih
1997,4998,"Baru pertama main trading. Kirain susah ternyata malah user frendly bgttt, security data nya juga aman. Dari beberapa apk ini trading fee nya paling ramah di kantong sih. Koin nya juga banyak pilihan bgt ternytaaa, aaa love it. So helpfull",5,positive,main trading susah frendly banget security data aman trading fee ramah kantong sih koin pilih banget ternytaaa aaa love it sok helpfull
1998,4999,"aplikasi ini sangat cocok untuk newbie, karna disini disediakan beberapa fitur yg menurutku itu simple dan mudah untuk dimengerti tidak seperti exchange crypto lainnya yg sangat sulit dimengerti. toko crypto juga menurutku memudahkanku karna hanya exchange ini satu satunya yg bisa deposit melalui ewalet sangat cocok bukann buat para pemula yg tidak mempunyai bank nah toko crypto ini solusinya.",5,positive,aplikasi cocok sedia fitur simple mudah erti exchange crypto sulit erti toko crypto mudah exchange deposit ewalet cocok bank toko crypto solusi
1999,1801,Aku mau konversi saldo kecil tapi gak bisa,2,negative,konversi saldo
2000,1190,Udah daftar dan verif lv 1 eh dah 5 hari belum ada hasil. Sedangkan yang baru daftar terus verif langsung ada hasil. Payahhh,2,negative,daftar verifikasi lv eh hasil daftar verifikasi hasil payahhh
2001,1817,"Maintenance nya lama mau narik jadi ngak bisa,",2,negative,maintenance tarik
2002,251,"Please lah admin, sejak ada authentifikator saya input sudah benar tapi kenapa salah terus, bikin ribet aja,, salah dmn ini?? padahal sudah ada verifikasi email, sms atau sidik jari, mau di nonaktifkan harus nunggu 72 jam.. Perbaikilah sistem nya klo mau bnyak dipake",1,negative,please admin authentifikator input salah bikin ribet salah verifikasi email sms sidik jari nonaktif tunggu jam sistem pakai
